folder,imgname,no_ruler_detected,no_panicles_detected
F7-illpa_2,IMG_20180313_151207.jpg,x,
F7-illpa_2,IMG_20180313_144012.jpg,x,
F7-illpa_2,IMG_20180313_145901.jpg,x,
F7-illpa_2,IMG_20180313_153235.jpg,x,
F7-illpa_2,IMG_20180313_153713.jpg,x,
F7-illpa_2,IMG_20180313_150031.jpg,x,
F7-illpa_2,IMG_20180313_154138.jpg,x,
F7-illpa_2,IMG_20180313_145949.jpg,x,
F7-illpa_2,IMG_20180313_153344.jpg,x,
F7-illpa_2,IMG_20180313_145821.jpg,x,
F7-illpa_2,IMG_20180313_144724.jpg,x,
F7-illpa_2,IMG_20180313_151019.jpg,x,
F7-illpa_2,IMG_20180313_153352.jpg,x,
F7-illpa_2,IMG_20180313_152412.jpg,x,
F7-illpa_2,IMG_20180313_150326.jpg,x,
F7-illpa_2,IMG_20180313_152601.jpg,x,
F7-illpa_2,IMG_20180313_152819.jpg,x,
F7-illpa_2,IMG_20180313_153738.jpg,x,
F7-illpa_2,IMG_20180313_143337.jpg,x,
F7-illpa_2,IMG_20180313_153900.jpg,x,
F7-illpa_2,IMG_20180313_153609.jpg,x,
F7-illpa_2,IMG_20180313_154036.jpg,x,
F7-illpa_2,IMG_20180313_143343.jpg,x,
F7-illpa_2,IMG_20180313_151838.jpg,x,
F7-illpa_2,IMG_20180313_153720.jpg,x,
F7-illpa_2,IMG_20180313_150702.jpg,x,
F7-illpa_2,IMG_20180313_143424.jpg,x,
F7-illpa_2,IMG_20180313_150227.jpg,x,
F7-illpa_2,IMG_20180313_143540.jpg,x,
F7-illpa_2,IMG_20180313_143855.jpg,x,
F7-illpa_2,IMG_20180313_152808.jpg,x,
F7-illpa_2,IMG_20180313_152750.jpg,x,
F7-illpa_2,IMG_20180313_150052.jpg,x,
F7-illpa_2,IMG_20180313_153803.jpg,x,
F7-illpa_2,IMG_20180313_144716.jpg,x,
