img_folder,img_name,img_qrcode,img_res,scale_pixelpercm2,scale_RGB_R,scale_RGB_G,scale_RGB_B,scale_amount,scale_median,scale_mean,scale_std,scale_min,scale_max,panicle_detected,panicle_number,panicle_width,panicle_length,panicle_area,panicle_shape,panicle_RGB_mean,panicle_RGB_stdev
F7-illpa_4,IMG_20180313_173832.jpg,NA,2560:1920,,,,,,,,,,,2.0,2.0,234.0,703.0,192935.0,,80.29:57.19:65.36,40.5:36.2:36.01
F7-illpa_4,IMG_20180314_155254.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,746.0,2509.0,3209124.0,,121.36:110.83:120.09,53.34:46.98:49.39
F7-illpa_4,IMG_20180314_160334.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,738.0,2302.0,2951124.0,,99.64:131.53:94.61,56.0:54.83:47.71
F7-illpa_4,IMG_20180314_155421.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,580.0,2429.0,2493055.0,,109.56:84.62:116.46,55.89:59.47:51.49
F7-illpa_4,IMG_20180314_160757.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,897.0,2532.0,3996684.0,,123.65:138.65:93.58,56.32:49.79:45.64
F7-illpa_4,IMG_20180313_173706.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,509.0,2257.0,2069972.0,,78.98:76.71:79.88,41.23:39.64:39.16
F7-illpa_4,IMG_20180314_155457.jpg,NA,2560:1920,,,,,,,,,,,2.0,1.0,1570.0,2560.0,5008072.0,,120.39:106.59:113.15,58.78:52.79:52.86
F7-illpa_4,IMG_20180314_155457.jpg,NA,2560:1920,,,,,,,,,,,2.0,2.0,227.0,1159.0,419746.0,,107.98:88.19:108.2,40.07:42.03:34.73
F7-illpa_4,IMG_20180313_180912.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,842.0,2556.0,3295150.0,,225.68:190.37:148.45,47.58:48.58:51.78
F7-illpa_4,IMG_20180313_173549.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,604.0,1916.0,1910595.0,,137.5:136.89:128.73,46.9:44.78:41.2
F7-illpa_4,IMG_20180314_160929.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,698.0,2454.0,3043130.0,,122.04:133.86:92.89,57.98:52.46:45.98
F7-illpa_4,IMG_20180314_160405.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,897.0,2310.0,3458809.0,,98.37:124.29:92.62,61.18:59.53:51.88
F7-illpa_4,IMG_20180314_161032.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,916.0,2560.0,4410725.0,,103.75:132.07:85.76,54.01:52.4:43.45
F7-illpa_4,IMG_20180313_173225.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,560.0,2560.0,2645322.0,,107.48:108.27:105.88,46.91:44.68:43.55
F7-illpa_4,IMG_20180314_154945.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1708.0,2514.0,4681639.0,,111.51:113.48:108.41,59.56:55.26:54.09
F7-illpa_4,IMG_20180314_160244.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,389.0,1724.0,781291.0,,129.53:153.1:112.84,44.35:39.87:44.57
F7-illpa_4,IMG_20180314_160648.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1128.0,2357.0,3507149.0,,102.7:133.08:101.54,56.44:54.59:48.26
F7-illpa_4,IMG_20180313_173803.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,1063.0,2402.0,3366920.0,,116.65:116.51:117.1,46.69:46.52:46.82
F7-illpa_4,IMG_20180313_173902.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,537.0,2319.0,2088151.0,,70.19:68.98:68.91,38.79:38.27:37.07
F7-illpa_4,IMG_20180313_173847.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,533.0,2194.0,1536522.0,,80.56:78.99:85.68,35.12:34.29:34.19
F7-illpa_4,IMG_20180314_160235.jpg,NA,2560:1920,,,,,,,,,,,1.0,1.0,573.0,1967.0,1830615.0,,125.87:144.23:96.29,54.67:48.96:42.98
